228429	41.92	-102.77	18
228432	41.6	-103.1	18
228433	41.56	-102.87	18
228436	41.47	-102.85	18
228438	41.42	-102.69	18
228452	39.4	-102.27	19
228452	39.31	-102.23	19
228444	39.34	-101.8	19
228445	39.35	-101.93	18
228446	39.35	-101.71	19
228448	39.06	-101.24	19
228454	38.85	-102.31	18
228459	38.68	-102.17	18
228461	43.03	-104.67	18
228462	43.03	-104.73	18
228464	42.91	-104.45	18
228465	42.32	-104.73	18
228469	42.32	-104.73	18
228471	42.32	-104.73	18
228472	42.31	-104.71	18
228473	42.32	-104.71	18
228474	42.74	-104.1	18
228476	42.84	-104.35	18
228479	42.21	-104.18	18
228481	41.3	-104.37	19
228482	41.63	-104.17	18
228488	29.38	-96.18	20
228484	42.78	-104.01	18
228486	42.72	-103.93	18
228490	42.68	-103.87	18
228491	42.68	-103.87	18
228494	42.76	-103.66	18
228495	42.58	-103.64	18
228499	42.01	-103.66	20
228502	42.42	-103.07	19
228504	42.07	-103.99	18
228507	42	-104.02	18
228509	42.06	-104.01	18
228515	42.02	-103.99	18
228517	41.97	-103.93	18
228523	41.96	-103.91	18
228524	42.01	-103.92	18
228526	42	-103.94	18
228528	41.98	-103.93	18
227357	40.53	-89.29	19
227361	40.52	-89.31	19
227368	40.7	-89.34	19
227372	40.79	-89.23	19
227380	39.8	-89.67	19
227384	40.9	-89.03	19
227387	39.73	-89.71	19
227391	40.57	-88.9	19
227394	40.53	-89.21	19
246369	41.13	-90.44	13
246369	41.06	-90.12	13
246369	40.84	-90.15	13
246369	40.82	-90.44	13
246375	40.92	-89.97	13
246375	40.97	-89.69	13
246375	40.97	-89.45	13
246375	40.86	-89.52	13
246375	40.79	-89.97	13
227350	47.77	-97.69	20
239148	48.36	-100.25	19
239152	48.28	-101.37	13
239152	48.3	-101.2	13
239152	48.12	-101.16	13
239152	48.12	-101.38	13
239160	47.65	-99.62	19
230479	44.09	-105.6	19
239718	44.25	-105.48	18
230482	44.71	-105.97	18
230483	45.19	-102.22	18
230484	45.25	-102.26	18
230486	45.44	-102.39	18
230584	45.02	-102.17	18
230487	45.08	-101.73	18
230488	45.05	-101.77	18
230491	45.05	-101.62	18
230492	45.23	-101.73	19
230585	45.05	-101.76	18
230586	45.05	-101.65	18
230588	45.05	-101.65	19
230591	45.06	-101.59	19
239707	45.07	-101.57	18
239708	45.07	-101.57	19
247420	44.95	-101.77	20
247439	45.01	-101.77	20
247443	45.03	-101.68	20
247443	45.06	-101.65	20
247444	45.04	-101.61	20
247444	45.06	-101.61	20
247445	45.06	-101.61	20
247446	45.09	-101.64	20
230493	43.16	-104	18
230494	43.26	-103.77	18
230495	43.43	-103.48	18
230496	43.26	-103.28	18
230497	43.62	-102.98	18
230499	44.2	-103.35	18
230500	44.42	-103.17	19
230502	44.18	-102.12	18
230503	44.4	-102.01	18
230528	43.47	-104.02	18
230529	43.37	-103.54	18
230530	43.43	-103.48	18
230533	43.6	-101.94	18
247467	43.57	-101.77	18
247468	43.69	-102.36	18
247469	43.69	-102.36	19
230534	43.4	-102.33	19
230538	43.55	-103.48	18
230543	43.48	-103.12	19
230549	43.18	-103.85	18
230553	43.4	-103.4	18
